City,Business Name,Stars,TrueTimestamp,sentiment,Date
agadir,Banque Populaire,1,2025-03-13 21:22:17.375484,0,2025-03-13
agadir,Banque Populaire,1,2025-03-13 21:22:17.375484,0,2025-03-13
agadir,Banque Populaire,1,2020-03-14 21:22:17.375484,0,2020-03-14
agadir,Banque Populaire,1,2025-03-13 21:22:17.375484,0,2025-03-13
agadir,Banque Populaire,5,2023-03-14 21:22:17.376484,1,2023-03-14
agadir,Banque Populaire,4,2021-03-14 21:22:17.376484,1,2021-03-14
agadir,Banque Populaire,1,2022-03-14 21:22:17.376484,0,2022-03-14
agadir,Banque Populaire,1,2019-03-15 21:22:17.376484,0,2019-03-15
agadir,Banque Populaire,3,2020-03-14 21:22:17.376484,1,2020-03-14
agadir,Banque Populaire,1,2020-03-14 21:22:17.376484,0,2020-03-14
agadir,Banque Populaire,5,2020-03-14 21:22:17.376484,1,2020-03-14
agadir,Banque Populaire,2,2018-03-15 21:22:17.376484,0,2018-03-15
agadir,Banque Populaire,1,2024-08-15 21:22:17.376484,0,2024-08-15
agadir,Banque Populaire,2,2019-03-15 21:22:17.376484,0,2019-03-15
agadir,Banque Populaire,1,2018-03-15 21:22:17.376484,0,2018-03-15
agadir,Bank of Africa,1,2019-03-15 21:22:17.376484,0,2019-03-15
agadir,Bank of Africa,5,2022-03-14 21:22:17.376484,1,2022-03-14
agadir,Bank of Africa,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Bank of Africa,3,2018-03-15 21:22:17.376484,1,2018-03-15
agadir,Bank of Africa,3,2024-11-13 21:22:17.376484,1,2024-11-13
agadir,Other,1,2025-01-12 21:22:17.376484,0,2025-01-12
agadir,Other,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Other,5,2024-04-17 21:22:17.376484,1,2024-04-17
agadir,Other,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Other,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Other,5,2024-09-14 21:22:17.376484,1,2024-09-14
agadir,Other,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Other,1,2024-12-13 21:22:17.376484,0,2024-12-13
agadir,Other,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Other,1,2024-06-16 21:22:17.376484,0,2024-06-16
agadir,Other,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Other,4,2025-03-13 21:22:17.376484,1,2025-03-13
agadir,Attijariwafa Bank,4,2025-03-13 21:22:17.376484,1,2025-03-13
agadir,Attijariwafa Bank,5,2024-10-14 21:22:17.376484,1,2024-10-14
agadir,Attijariwafa Bank,1,2024-07-16 21:22:17.376484,0,2024-07-16
agadir,Attijariwafa Bank,1,2024-12-13 21:22:17.376484,0,2024-12-13
agadir,Attijariwafa Bank,3,2025-03-13 21:22:17.376484,1,2025-03-13
agadir,Attijariwafa Bank,5,2025-03-13 21:22:17.376484,1,2025-03-13
agadir,Banque Populaire,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Banque Populaire,1,2025-02-20 21:22:17.376484,0,2025-02-20
agadir,Banque Populaire,5,2024-10-14 21:22:17.376484,1,2024-10-14
agadir,Banque Populaire,5,2019-03-15 21:22:17.376484,1,2019-03-15
agadir,Bank of Africa,1,2025-01-12 21:22:17.376484,0,2025-01-12
agadir,Bank of Africa,5,2024-10-14 21:22:17.376484,1,2024-10-14
agadir,Bank of Africa,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Bank of Africa,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Bank of Africa,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Bank of Africa,2,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Bank of Africa,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Bank of Africa,1,2024-07-16 21:22:17.376484,0,2024-07-16
agadir,Bank of Africa,1,2024-06-16 21:22:17.376484,0,2024-06-16
agadir,Bank of Africa,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Bank of Africa,1,2024-09-14 21:22:17.376484,0,2024-09-14
agadir,Bank of Africa,4,2019-03-15 21:22:17.376484,1,2019-03-15
agadir,Bank of Africa,3,2020-03-14 21:22:17.376484,1,2020-03-14
agadir,Bank of Africa,3,2025-03-13 21:22:17.376484,1,2025-03-13
agadir,Bank of Africa,5,2024-10-14 21:22:17.376484,1,2024-10-14
agadir,Bank of Africa,1,2025-03-10 21:22:17.376484,0,2025-03-10
agadir,Bank of Africa,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Bank of Africa,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Bank of Africa,5,2024-06-16 21:22:17.376484,1,2024-06-16
agadir,Bank of Africa,1,2024-07-16 21:22:17.376484,0,2024-07-16
agadir,Banque Populaire,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Attijariwafa Bank,5,2024-12-13 21:22:17.376484,1,2024-12-13
agadir,Attijariwafa Bank,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Attijariwafa Bank,1,2022-03-14 21:22:17.376484,0,2022-03-14
agadir,Attijariwafa Bank,1,2024-11-13 21:22:17.376484,0,2024-11-13
agadir,Attijariwafa Bank,5,2021-03-14 21:22:17.376484,1,2021-03-14
agadir,Attijariwafa Bank,2,2022-03-14 21:22:17.376484,0,2022-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2022-03-14 21:22:17.376484,0,2022-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2022-03-14 21:22:17.376484,0,2022-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2022-03-14 21:22:17.376484,0,2022-03-14
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2025-03-13 21:22:17.376484,0,2025-03-13
agadir,Attijariwafa Bank,1,2023-03-14 21:22:17.376484,0,2023-03-14
agadir,Attijariwafa Bank,1,2025-03-13 21:22:17.377481,0,2025-03-13
agadir,Attijariwafa Bank,5,2025-03-13 21:22:17.377481,1,2025-03-13
azilal,Bank of Africa,5,2020-03-14 21:22:17.422504,1,2020-03-14
azilal,Banque Populaire,1,2024-08-15 21:22:17.422504,0,2024-08-15
azilal,Banque Populaire,1,2025-03-13 21:22:17.422504,0,2025-03-13
azilal,Banque Populaire,1,2020-03-14 21:22:17.422504,0,2020-03-14
azilal,Banque Populaire,1,2025-03-13 21:22:17.422504,0,2025-03-13
azilal,Banque Populaire,2,2017-03-15 21:22:17.422504,0,2017-03-15
berkane,Attijariwafa Bank,5,2019-03-15 21:22:17.451095,1,2019-03-15
berkane,Attijariwafa Bank,1,2022-03-14 21:22:17.451095,0,2022-03-14
berkane,Attijariwafa Bank,1,2022-03-14 21:22:17.451095,0,2022-03-14
berkane,Attijariwafa Bank,1,2024-05-17 21:22:17.451095,0,2024-05-17
berkane,Attijariwafa Bank,3,2018-03-15 21:22:17.451095,1,2018-03-15
berkane,Attijariwafa Bank,5,2023-03-14 21:22:17.451095,1,2023-03-14
berkane,Other,1,2022-03-14 21:22:17.452093,0,2022-03-14
berkane,Other,5,2025-03-13 21:22:17.452093,1,2025-03-13
berkane,Other,1,2022-03-14 21:22:17.452093,0,2022-03-14
berkane,Other,5,2025-03-13 21:22:17.452093,1,2025-03-13
berkane,Other,4,2018-03-15 21:22:17.452093,1,2018-03-15
berkane,Other,1,2024-09-14 21:22:17.452093,0,2024-09-14
berkane,Other,1,2022-03-14 21:22:17.452093,0,2022-03-14
berkane,Other,5,2024-10-14 21:22:17.452093,1,2024-10-14
berkane,Other,1,2020-03-14 21:22:17.452093,0,2020-03-14
berkane,Other,1,2023-03-14 21:22:17.452093,0,2023-03-14
berkane,Other,1,2025-03-13 21:22:17.452093,0,2025-03-13
berkane,Other,1,2023-03-14 21:22:17.452093,0,2023-03-14
berkane,Other,2,2022-03-14 21:22:17.452093,0,2022-03-14
berkane,Banque Populaire,5,2022-03-14 21:22:17.452093,1,2022-03-14
berkane,Banque Populaire,4,2018-03-15 21:22:17.452093,1,2018-03-15
berkane,Banque Populaire,5,2018-03-15 21:22:17.452093,1,2018-03-15
berkane,Banque Populaire,5,2020-03-14 21:22:17.452093,1,2020-03-14
berkane,Société Générale,5,2023-03-14 21:22:17.452093,1,2023-03-14
berkane,Attijariwafa Bank,5,2021-03-14 21:22:17.452093,1,2021-03-14
berkane,Attijariwafa Bank,1,2025-03-13 21:22:17.452093,0,2025-03-13
berkane,Attijariwafa Bank,5,2025-03-13 21:22:17.452093,1,2025-03-13
berkane,Bank of Africa,1,2024-06-16 21:22:17.452093,0,2024-06-16
berkane,Bank of Africa,1,2025-03-13 21:22:17.452093,0,2025-03-13
berkane,Bank of Africa,2,2021-03-14 21:22:17.452093,0,2021-03-14
berkane,Bank of Africa,1,2025-03-13 21:22:17.452093,0,2025-03-13
berkane,Bank of Africa,1,2025-03-13 21:22:17.452093,0,2025-03-13
berkane,Bank of Africa,1,2017-03-15 21:22:17.452093,0,2017-03-15
berkane,Bank of Africa,1,2022-03-14 21:22:17.452093,0,2022-03-14
berkane,Banque Populaire,1,2024-11-13 21:22:17.452093,0,2024-11-13
berkane,Banque Populaire,5,2024-10-14 21:22:17.452093,1,2024-10-14
berkane,Banque Populaire,5,2024-12-13 21:22:17.453095,1,2024-12-13
berkane,Banque Populaire,5,2024-12-13 21:22:17.453095,1,2024-12-13
berkane,Banque Populaire,1,2018-03-15 21:22:17.453095,0,2018-03-15
berkane,Banque Populaire,5,2018-03-15 21:22:17.453095,1,2018-03-15
berkane,Banque Populaire,1,2018-03-15 21:22:17.453095,0,2018-03-15
berkane,Banque Populaire,1,2023-03-14 21:22:17.453095,0,2023-03-14
berkane,Banque Populaire,3,2020-03-14 21:22:17.453095,1,2020-03-14
berkane,Banque Populaire,3,2021-03-14 21:22:17.453095,1,2021-03-14
berkane,Banque Populaire,5,2018-03-15 21:22:17.453095,1,2018-03-15
berkane,Banque Populaire,4,2021-03-14 21:22:17.453095,1,2021-03-14
berkane,Société Générale,3,2014-03-16 21:22:17.453095,1,2014-03-16
berkane,Banque Populaire,5,2023-03-14 21:22:17.453095,1,2023-03-14
berkane,Banque Populaire,2,2016-03-15 21:22:17.453095,0,2016-03-15
berkane,Banque Populaire,5,2025-03-13 21:22:17.453095,1,2025-03-13
berkane,Banque Populaire,5,2023-03-14 21:22:17.453095,1,2023-03-14
berkane,Banque Populaire,4,2016-03-15 21:22:17.453095,1,2016-03-15
berkane,Banque Populaire,5,2025-03-13 21:22:17.453095,1,2025-03-13
berkane,Banque Populaire,4,2018-03-15 21:22:17.453095,1,2018-03-15
berkane,Banque Populaire,5,2019-03-15 21:22:17.453095,1,2019-03-15
berkane,Banque Populaire,4,2021-03-14 21:22:17.454093,1,2021-03-14
berkane,Banque Populaire,5,2017-03-15 21:22:17.454093,1,2017-03-15
casablanca,Banque Populaire,1,2024-08-15 21:22:17.491093,0,2024-08-15
casablanca,Banque Populaire,1,2020-03-14 21:22:17.491093,0,2020-03-14
casablanca,Banque Populaire,1,2017-03-15 21:22:17.491093,0,2017-03-15
casablanca,Banque Populaire,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Banque Populaire,1,2021-03-14 21:22:17.491093,0,2021-03-14
casablanca,Banque Populaire,3,2020-03-14 21:22:17.491093,1,2020-03-14
casablanca,Banque Populaire,3,2020-03-14 21:22:17.491093,1,2020-03-14
casablanca,Banque Populaire,4,2020-03-14 21:22:17.491093,1,2020-03-14
casablanca,Banque Populaire,5,2020-03-14 21:22:17.491093,1,2020-03-14
casablanca,Banque Populaire,1,2020-03-14 21:22:17.491093,0,2020-03-14
casablanca,Attijariwafa Bank,4,2018-03-15 21:22:17.491093,1,2018-03-15
casablanca,Attijariwafa Bank,4,2019-03-15 21:22:17.491093,1,2019-03-15
casablanca,Attijariwafa Bank,2,2025-03-13 21:22:17.491093,0,2025-03-13
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.491093,0,2025-03-13
casablanca,Attijariwafa Bank,5,2022-03-14 21:22:17.491093,1,2022-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.491093,0,2023-03-14
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.491093,1,2025-03-13
casablanca,Attijariwafa Bank,1,2019-03-15 21:22:17.491093,0,2019-03-15
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.491093,1,2019-03-15
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.491093,1,2025-03-13
casablanca,Other,1,2024-09-14 21:22:17.491093,0,2024-09-14
casablanca,Other,4,2025-03-13 21:22:17.491093,1,2025-03-13
casablanca,Other,1,2025-03-13 21:22:17.491093,0,2025-03-13
casablanca,Other,2,2025-03-13 21:22:17.491093,0,2025-03-13
casablanca,Other,1,2021-03-14 21:22:17.491093,0,2021-03-14
casablanca,Other,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Other,1,2023-03-14 21:22:17.491093,0,2023-03-14
casablanca,Other,5,2025-03-13 21:22:17.491093,1,2025-03-13
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Bank of Africa,1,2023-03-14 21:22:17.491093,0,2023-03-14
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Bank of Africa,3,2023-03-14 21:22:17.491093,1,2023-03-14
casablanca,Bank of Africa,1,2024-11-13 21:22:17.491093,0,2024-11-13
casablanca,Bank of Africa,1,2025-03-13 21:22:17.491093,0,2025-03-13
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Bank of Africa,1,2023-03-14 21:22:17.491093,0,2023-03-14
casablanca,Bank of Africa,1,2019-03-15 21:22:17.491093,0,2019-03-15
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0,2022-03-14
casablanca,Bank of Africa,1,2020-03-14 21:22:17.491093,0,2020-03-14
casablanca,Bank of Africa,1,2021-03-14 21:22:17.491093,0,2021-03-14
casablanca,Bank of Africa,5,2023-03-14 21:22:17.491093,1,2023-03-14
casablanca,Bank of Africa,1,2021-03-14 21:22:17.491093,0,2021-03-14
casablanca,Bank of Africa,1,2018-03-15 21:22:17.491093,0,2018-03-15
casablanca,Bank of Africa,5,2023-03-14 21:22:17.492094,1,2023-03-14
casablanca,Bank of Africa,1,2024-09-14 21:22:17.492094,0,2024-09-14
casablanca,Bank of Africa,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Bank of Africa,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,Bank of Africa,3,2021-03-14 21:22:17.492094,1,2021-03-14
casablanca,Bank of Africa,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2024-08-15 21:22:17.492094,1,2024-08-15
casablanca,Attijariwafa Bank,5,2017-03-15 21:22:17.492094,1,2017-03-15
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Attijariwafa Bank,2,2021-03-14 21:22:17.492094,0,2021-03-14
casablanca,Attijariwafa Bank,1,2024-09-14 21:22:17.492094,0,2024-09-14
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.492094,0,2024-11-13
casablanca,Attijariwafa Bank,5,2020-03-14 21:22:17.492094,1,2020-03-14
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.492094,0,2024-10-14
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,Other,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Al Barid Bank,1,2024-05-17 21:22:17.492094,0,2024-05-17
casablanca,Al Barid Bank,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Al Barid Bank,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Al Barid Bank,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Al Barid Bank,1,2022-03-14 21:22:17.492094,0,2022-03-14
casablanca,Al Barid Bank,4,2018-03-15 21:22:17.492094,1,2018-03-15
casablanca,Al Barid Bank,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,Al Barid Bank,5,2022-03-14 21:22:17.492094,1,2022-03-14
casablanca,Al Barid Bank,1,2024-11-13 21:22:17.492094,0,2024-11-13
casablanca,Al Barid Bank,5,2022-03-14 21:22:17.492094,1,2022-03-14
casablanca,Al Barid Bank,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,Al Barid Bank,1,2025-01-12 21:22:17.492094,0,2025-01-12
casablanca,Bank of Africa,1,2020-03-14 21:22:17.492094,0,2020-03-14
casablanca,Bank of Africa,1,2019-03-15 21:22:17.492094,0,2019-03-15
casablanca,Bank of Africa,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,Bank of Africa,3,2021-03-14 21:22:17.492094,1,2021-03-14
casablanca,Bank of Africa,1,2022-03-14 21:22:17.492094,0,2022-03-14
casablanca,Bank of Africa,5,2021-03-14 21:22:17.492094,1,2021-03-14
casablanca,Bank of Africa,1,2022-03-14 21:22:17.492094,0,2022-03-14
casablanca,Bank of Africa,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,Bank of Africa,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,Bank of Africa,2,2015-03-16 21:22:17.492094,0,2015-03-16
casablanca,Banque Populaire,4,2022-03-14 21:22:17.492094,1,2022-03-14
casablanca,CIH,1,2025-02-27 21:22:17.492094,0,2025-02-27
casablanca,CIH,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,CIH,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,CIH,5,2024-09-14 21:22:17.492094,1,2024-09-14
casablanca,CIH,1,2022-03-14 21:22:17.492094,0,2022-03-14
casablanca,CIH,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,CIH,1,2022-03-14 21:22:17.492094,0,2022-03-14
casablanca,CIH,1,2023-03-14 21:22:17.492094,0,2023-03-14
casablanca,CIH,3,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,CIH,3,2017-03-15 21:22:17.492094,1,2017-03-15
casablanca,CIH,1,2022-03-14 21:22:17.492094,0,2022-03-14
casablanca,CIH,5,2024-09-14 21:22:17.492094,1,2024-09-14
casablanca,CIH,3,2025-03-13 21:22:17.492094,1,2025-03-13
casablanca,CIH,5,2022-03-14 21:22:17.492094,1,2022-03-14
casablanca,CIH,1,2025-03-13 21:22:17.492094,0,2025-03-13
casablanca,CIH,1,2021-03-14 21:22:17.492094,0,2021-03-14
casablanca,CIH,5,2019-03-15 21:22:17.492094,1,2019-03-15
casablanca,CIH,1,2024-09-14 21:22:17.492094,0,2024-09-14
casablanca,CIH,5,2022-03-14 21:22:17.492094,1,2022-03-14
casablanca,CIH,3,2022-03-14 21:22:17.492094,1,2022-03-14
casablanca,Other,5,2025-03-13 21:22:17.493092,1,2025-03-13
casablanca,Other,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Other,3,2023-03-14 21:22:17.493092,1,2023-03-14
casablanca,Other,1,2025-02-20 21:22:17.493092,0,2025-02-20
casablanca,Other,1,2024-12-13 21:22:17.493092,0,2024-12-13
casablanca,Other,1,2025-01-12 21:22:17.493092,0,2025-01-12
casablanca,Other,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Other,5,2024-12-13 21:22:17.493092,1,2024-12-13
casablanca,Other,4,2025-03-13 21:22:17.493092,1,2025-03-13
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.493092,0,2024-10-14
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.493092,0,2024-11-13
casablanca,Attijariwafa Bank,1,2024-12-13 21:22:17.493092,0,2024-12-13
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.493092,0,2024-11-13
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.493092,0,2024-10-14
casablanca,Attijariwafa Bank,1,2024-06-16 21:22:17.493092,0,2024-06-16
casablanca,Attijariwafa Bank,1,2025-02-20 21:22:17.493092,0,2025-02-20
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.493092,0,2024-11-13
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1,2019-03-15
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.493092,0,2024-07-16
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2024-09-14 21:22:17.493092,0,2024-09-14
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.493092,0,2024-07-16
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0,2018-03-15
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0,2018-03-15
casablanca,Attijariwafa Bank,4,2025-03-13 21:22:17.493092,1,2025-03-13
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0,2018-03-15
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,5,2024-05-17 21:22:17.493092,1,2024-05-17
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,4,2019-03-15 21:22:17.493092,1,2019-03-15
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Attijariwafa Bank,2,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Attijariwafa Bank,4,2021-03-14 21:22:17.493092,1,2021-03-14
casablanca,Attijariwafa Bank,3,2022-03-14 21:22:17.493092,1,2022-03-14
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,4,2025-03-13 21:22:17.493092,1,2025-03-13
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Attijariwafa Bank,5,2023-03-14 21:22:17.493092,1,2023-03-14
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1,2019-03-15
casablanca,Attijariwafa Bank,4,2023-03-14 21:22:17.493092,1,2023-03-14
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0,2020-03-14
casablanca,Attijariwafa Bank,4,2022-03-14 21:22:17.493092,1,2022-03-14
casablanca,Attijariwafa Bank,3,2023-03-14 21:22:17.493092,1,2023-03-14
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,5,2016-03-15 21:22:17.493092,1,2016-03-15
casablanca,Attijariwafa Bank,5,2018-03-15 21:22:17.493092,1,2018-03-15
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0,2023-03-14
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.493092,0,2024-10-14
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1,2019-03-15
casablanca,Attijariwafa Bank,1,2024-04-17 21:22:17.493092,0,2024-04-17
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0,2025-03-13
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0,2018-03-15
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0,2018-03-15
casablanca,Attijariwafa Bank,2,2017-03-15 21:22:17.493092,0,2017-03-15
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0,2022-03-14
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1,2019-03-15
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.493092,0,2024-07-16
casablanca,Attijariwafa Bank,4,2018-03-15 21:22:17.493092,1,2018-03-15
casablanca,Bank of Africa,1,2022-03-14 21:22:17.494093,0,2022-03-14
casablanca,Bank of Africa,1,2025-03-13 21:22:17.494093,0,2025-03-13
casablanca,Bank of Africa,1,2025-03-13 21:22:17.494093,0,2025-03-13
casablanca,Attijariwafa Bank,3,2023-03-14 21:22:17.494093,1,2023-03-14
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0,2025-03-13
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0,2025-03-13
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.494093,0,2022-03-14
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0,2023-03-14
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.494093,0,2022-03-14
